filename,image1,image2,vgg16_cosine_similarity
UBC-CIC_Student-Connect-App,UBC-CIC_Student-Connect-App.png,UBC-CIC_Student-Connect-App.png,0.27067286
UnoSD_UnoCash,UnoSD_UnoCash.png,UnoSD_UnoCash.png,0.32205975
UoA-eResearch_hub-stack,UoA-eResearch_hub-stack.png,UoA-eResearch_hub-stack.png,0.30863416
WeBankFinTech_DeFiBus,WeBankFinTech_DeFiBus.png,WeBankFinTech_DeFiBus.png,0.18404722
XenitAB_git-auth-proxy,XenitAB_git-auth-proxy.png,XenitAB_git-auth-proxy.png,0.2567408
Xsidelight_flutter_interview_questions,Xsidelight_flutter_interview_questions.png,Xsidelight_flutter_interview_questions.png,0.24677682
YW-Ma_Algorithms-Visualizer,YW-Ma_Algorithms-Visualizer.jpg,YW-Ma_Algorithms-Visualizer.png,0.3991109
YashwantChauhan_SDL,YashwantChauhan_SDL.PNG,YashwantChauhan_SDL.png,0.34096587
abel-gr_warehouse-robot,abel-gr_warehouse-robot.png,abel-gr_warehouse-robot.png,0.39727962
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws.jpg,adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws.png,0.14788997
afonsocastro_larcc_interface,afonsocastro_larcc_interface.png,afonsocastro_larcc_interface.png,0.31105947
alanchn31_Movalytics-Data-Warehouse,alanchn31_Movalytics-Data-Warehouse.PNG,alanchn31_Movalytics-Data-Warehouse.png,0.34023106
alexandredev3_nodejs-clean-architeture,alexandredev3_nodejs-clean-architeture.jpg,alexandredev3_nodejs-clean-architeture.png,0.21116948
alextanhongpin_node-rest,alextanhongpin_node-rest.png,alextanhongpin_node-rest.png,0.14122051
alfredcs_immersion_day_labs,alfredcs_immersion_day_labs.png,alfredcs_immersion_day_labs.png,0.265437
aliyun_packagist-mirror,aliyun_packagist-mirror.png,aliyun_packagist-mirror.png,0.16102159
allegroai_clearml-agent,allegroai_clearml-agent.png,allegroai_clearml-agent.png,0.35565025
andersonkmi_credit-card-bindb-service-aws,andersonkmi_credit-card-bindb-service-aws.jpg,andersonkmi_credit-card-bindb-service-aws.png,0.119510055
andrempmattos_harsh-payload,andrempmattos_harsh-payload.png,andrempmattos_harsh-payload.png,0.61889464
anjuchamantha_EMonitor,anjuchamantha_EMonitor.png,anjuchamantha_EMonitor.png,0.18638682
ankithans_codeX,ankithans_codeX.png,ankithans_codeX.png,0.3169961
annashres_CustomerBot,annashres_CustomerBot.jpg,annashres_CustomerBot.png,0.26015675
anvasquezre_sabiduria_asegurada_experiments,anvasquezre_sabiduria_asegurada_experiments.png,anvasquezre_sabiduria_asegurada_experiments.png,0.3340763
apache_apisix-dashboard,apache_apisix-dashboard.png,apache_apisix-dashboard.png,0.266091
apigee_consumer-data-standards-au,apigee_consumer-data-standards-au.png,apigee_consumer-data-standards-au.png,0.3279705
argrecsys_argael,argrecsys_argael.png,argrecsys_argael.png,0.22768337
arkaneshiro_Sound-Zone,arkaneshiro_Sound-Zone.png,arkaneshiro_Sound-Zone.png,0.34289056
ashavijit_Face-Find,ashavijit_Face-Find.png,ashavijit_Face-Find.png,0.20608181
aurelien-m_raspberrypi-rustpy,aurelien-m_raspberrypi-rustpy.png,aurelien-m_raspberrypi-rustpy.png,0.24583769
avarghesein_ActiveX.NET,avarghesein_ActiveX.NET.jpg,avarghesein_ActiveX.NET.png,0.29703987
aws-solutions_automated-security-response-on-aws,aws-solutions_automated-security-response-on-aws.png,aws-solutions_automated-security-response-on-aws.png,0.2970618
aws-solutions_iot-device-simulator,aws-solutions_iot-device-simulator.png,aws-solutions_iot-device-simulator.png,0.23974645
azuregomez_SecurePaaS,azuregomez_SecurePaaS.png,azuregomez_SecurePaaS.png,0.23392081
badr42_oke_A1,badr42_oke_A1.png,badr42_oke_A1.png,0.38905907
ballerina-platform_asyncapi-tools,ballerina-platform_asyncapi-tools.jpg,ballerina-platform_asyncapi-tools.png,0.38338506
batatero_arquiteturaPHP00,batatero_arquiteturaPHP00.jpg,batatero_arquiteturaPHP00.png,0.3925385
becloudway_serverless-data-pipeline,becloudway_serverless-data-pipeline.png,becloudway_serverless-data-pipeline.png,0.3139559
beston123_Tarzan,beston123_Tarzan.png,beston123_Tarzan.png,0.22332102
bianjieai_tibc,bianjieai_tibc.png,bianjieai_tibc.png,0.4279498
blentle_hikarikeeper,blentle_hikarikeeper.png,blentle_hikarikeeper.png,0.3012656
blockchain-signaling-system_bloss-core,blockchain-signaling-system_bloss-core.png,blockchain-signaling-system_bloss-core.png,0.21928018
bluekiri_mlab,bluekiri_mlab.png,bluekiri_mlab.png,0.21870112
boot2podman_machine,boot2podman_machine.png,boot2podman_machine.png,0.16847742
brightzheng100_instana-handson-labs,brightzheng100_instana-handson-labs.jpg,brightzheng100_instana-handson-labs.png,0.35043806
btcpayserver_btcpayserver-doc,btcpayserver_btcpayserver-doc.png,btcpayserver_btcpayserver-doc.png,0.20977724
calmato_gran-book,calmato_gran-book.jpeg,calmato_gran-book.png,0.34317738
cap-ntu_Video-to-Retail-Platform,cap-ntu_Video-to-Retail-Platform.jpg,cap-ntu_Video-to-Retail-Platform.png,0.36476654
caraml-dev_turing,caraml-dev_turing.png,caraml-dev_turing.png,0.3676834
castle-finance_vault-transaction-indexer,castle-finance_vault-transaction-indexer.png,castle-finance_vault-transaction-indexer.png,0.19071019
chaitin_veinmind-tools,chaitin_veinmind-tools.png,chaitin_veinmind-tools.png,0.3938818
chirgjin_track-my-events,chirgjin_track-my-events.png,chirgjin_track-my-events.png,0.29096657
chrispiro_deploy_plotly_app_on_gcp,chrispiro_deploy_plotly_app_on_gcp.png,chrispiro_deploy_plotly_app_on_gcp.png,0.22875786
chsakell_planet-scale-azure,chsakell_planet-scale-azure.png,chsakell_planet-scale-azure.png,0.15462887
codahale_sneaker,codahale_sneaker.png,codahale_sneaker.png,0.2638098
codestates_BEB-05-LeeSea,codestates_BEB-05-LeeSea.jpg,codestates_BEB-05-LeeSea.png,0.25914538
cordon-thiago_airflow-spark,cordon-thiago_airflow-spark.png,cordon-thiago_airflow-spark.png,0.38221908
coverage-robot_core,coverage-robot_core.jpg,coverage-robot_core.png,0.30574703
danielfm_prometheus-for-developers,danielfm_prometheus-for-developers.png,danielfm_prometheus-for-developers.png,0.43120694
darrenyao87_tnn-models,darrenyao87_tnn-models.jpg,darrenyao87_tnn-models.png,0.32214254
davidlandry93_glo4001,davidlandry93_glo4001.png,davidlandry93_glo4001.png,0.19126701
de1ux_statlord,de1ux_statlord.png,de1ux_statlord.png,0.42251182
decentraland_catalyst,decentraland_catalyst.png,decentraland_catalyst.png,0.37319827
dich1_bookshelf-web,dich1_bookshelf-web.png,dich1_bookshelf-web.png,0.3259992
doitintl_banias,doitintl_banias.png,doitintl_banias.png,0.3098657
domingo1021_Bunny-code,domingo1021_Bunny-code.png,domingo1021_Bunny-code.png,0.28429842
dowjones_hammer,dowjones_hammer.png,dowjones_hammer.png,0.26300806
dsc-sookmyung_2023-mention-all-SolutionChallenge,dsc-sookmyung_2023-mention-all-SolutionChallenge.png,dsc-sookmyung_2023-mention-all-SolutionChallenge.png,0.35948825
dspace-group_simphera-reference-architecture-azure,dspace-group_simphera-reference-architecture-azure.png,dspace-group_simphera-reference-architecture-azure.png,0.22974378
duanfuxiang0_MysqlMigrationTool,duanfuxiang0_MysqlMigrationTool.jpg,duanfuxiang0_MysqlMigrationTool.png,0.27281868
dwt0317_Search_Adserver,dwt0317_Search_Adserver.png,dwt0317_Search_Adserver.png,0.26255786
dylanvanh_MunchOut,dylanvanh_MunchOut.png,dylanvanh_MunchOut.png,0.2661717
eProsima_FIWARE-SH,eProsima_FIWARE-SH.png,eProsima_FIWARE-SH.png,0.15508068
eProsima_Integration-Service,eProsima_Integration-Service.png,eProsima_Integration-Service.png,0.16872686
ebu_PlugIt,ebu_PlugIt.png,ebu_PlugIt.png,0.47960556
elpapi42_deep-deblurring,elpapi42_deep-deblurring.png,elpapi42_deep-deblurring.png,0.13228953
emreturgutce_stock-management,emreturgutce_stock-management.png,emreturgutce_stock-management.png,0.26833498
eqbal_CarND_Capstone_CarX,eqbal_CarND_Capstone_CarX.png,eqbal_CarND_Capstone_CarX.png,0.38750863
ertis-research_lwm2m-blockchain,ertis-research_lwm2m-blockchain.png,ertis-research_lwm2m-blockchain.png,0.29541564
ev2900_OpenSearch_Dashboard_Nginx_Proxy,ev2900_OpenSearch_Dashboard_Nginx_Proxy.png,ev2900_OpenSearch_Dashboard_Nginx_Proxy.png,0.3677528
exmgr_GatewayXM,exmgr_GatewayXM.png,exmgr_GatewayXM.png,0.18505323
fdrennan_ndexr-platform,fdrennan_ndexr-platform.png,fdrennan_ndexr-platform.png,0.12411618
fecgov_fec-eregs,fecgov_fec-eregs.png,fecgov_fec-eregs.png,0.35638547
florianhoehn_sf-apex-rest-api,florianhoehn_sf-apex-rest-api.png,florianhoehn_sf-apex-rest-api.png,0.21699184
fredrikhgrelland_data-mesh,fredrikhgrelland_data-mesh.png,fredrikhgrelland_data-mesh.png,0.32437027
freenowtech_AndroidCI,freenowtech_AndroidCI.png,freenowtech_AndroidCI.png,0.21933585
gaiax_fLibra,gaiax_fLibra.png,gaiax_fLibra.png,0.2401489
gapfish_deployer,gapfish_deployer.jpg,gapfish_deployer.png,0.20802253
gcba-iris_iris,gcba-iris_iris.png,gcba-iris_iris.png,0.09516227
gdsc-ys_mlops,gdsc-ys_mlops.png,gdsc-ys_mlops.png,0.36748797
geovanegodoi_MicroServicesPOC,geovanegodoi_MicroServicesPOC.png,geovanegodoi_MicroServicesPOC.png,0.25973123
googleinterns_typescript-flag-upgrade,googleinterns_typescript-flag-upgrade.png,googleinterns_typescript-flag-upgrade.png,0.07764369
gpsnmeajp_VirtualMotionTracker,gpsnmeajp_VirtualMotionTracker.png,gpsnmeajp_VirtualMotionTracker.png,0.2938202
gray-panda_grayrepo,gray-panda_grayrepo.jpg,gray-panda_grayrepo.png,0.16736841
greatfarmer_fifarm,greatfarmer_fifarm.png,greatfarmer_fifarm.png,0.3776554
gregoryjohnsonjg6_angular-dotnet-core-docker,gregoryjohnsonjg6_angular-dotnet-core-docker.png,gregoryjohnsonjg6_angular-dotnet-core-docker.png,0.28622556
gustavung_Graphrec,gustavung_Graphrec.png,gustavung_Graphrec.png,0.4781723
heli-os_member-invitation-java-springboot,heli-os_member-invitation-java-springboot.png,heli-os_member-invitation-java-springboot.png,0.4939701
hex-js_nodejs-hexagonal-boilerplate-ts,hex-js_nodejs-hexagonal-boilerplate-ts.png,hex-js_nodejs-hexagonal-boilerplate-ts.png,0.25724077
hotshot07_distributed_systems,hotshot07_distributed_systems.png,hotshot07_distributed_systems.png,0.32529533
hrchlhck_k8s-bigdata,hrchlhck_k8s-bigdata.png,hrchlhck_k8s-bigdata.png,0.26702702
hyeonsangjeon_AWS-LLM-SageMaker,hyeonsangjeon_AWS-LLM-SageMaker.png,hyeonsangjeon_AWS-LLM-SageMaker.png,0.35362172
hyeonsangjeon_youtube-dl-nas,hyeonsangjeon_youtube-dl-nas.png,hyeonsangjeon_youtube-dl-nas.png,0.33485734
hyper-prog_hasses,hyper-prog_hasses.png,hyper-prog_hasses.png,0.31690347
hypertrack_live-app-android,hypertrack_live-app-android.png,hypertrack_live-app-android.png,0.30618614
i5ting_stuq-koa,i5ting_stuq-koa.png,i5ting_stuq-koa.png,0.3255654
ibm-hyperknowledge_hklib,ibm-hyperknowledge_hklib.jpg,ibm-hyperknowledge_hklib.png,0.3157363
icoxfog417_karura,icoxfog417_karura.PNG,icoxfog417_karura.png,0.3268577
imamabdulazis_FlutterCleanArchitecture,imamabdulazis_FlutterCleanArchitecture.png,imamabdulazis_FlutterCleanArchitecture.png,0.2296446
inIT-HF_gr-corrsounder,inIT-HF_gr-corrsounder.png,inIT-HF_gr-corrsounder.png,0.13764524
ingeniala_heybluekata,ingeniala_heybluekata.png,ingeniala_heybluekata.png,0.34613502
inovex_scrumlr.io,inovex_scrumlr.io.png,inovex_scrumlr.io.png,0.25188917
input-output-hk_marlowe-starter-kit,input-output-hk_marlowe-starter-kit.png,input-output-hk_marlowe-starter-kit.png,0.27362394
intel_edge-insights-vision,intel_edge-insights-vision.png,intel_edge-insights-vision.png,0.15931785
itays123_partydeck,itays123_partydeck.png,itays123_partydeck.png,0.3932864
itselavia_edge-computing-platform-for-deep-learning-apps,itselavia_edge-computing-platform-for-deep-learning-apps.png,itselavia_edge-computing-platform-for-deep-learning-apps.png,0.28565943
jes_autopatzer,jes_autopatzer.png,jes_autopatzer.png,0.4303298
jinnerbichler_flash-home,jinnerbichler_flash-home.png,jinnerbichler_flash-home.png,0.11263704
jkahn117_aws-news,jkahn117_aws-news.png,jkahn117_aws-news.png,0.46705836
jlhood_retweet-leaderboard,jlhood_retweet-leaderboard.png,jlhood_retweet-leaderboard.png,0.3116154
jquku_Matrix-Chatbot,jquku_Matrix-Chatbot.png,jquku_Matrix-Chatbot.png,0.095187664
jsarcher_zilgraph,jsarcher_zilgraph.png,jsarcher_zilgraph.png,0.46961915
jun108059_Elasticsearch-SpringBoot,jun108059_Elasticsearch-SpringBoot.png,jun108059_Elasticsearch-SpringBoot.png,0.30222797
jzyong_GameServer4g,jzyong_GameServer4g.png,jzyong_GameServer4g.png,0.24999022
kaleidot725_Draft,kaleidot725_Draft.png,kaleidot725_Draft.png,0.20853972
kansiris_Angular-Interview-Questions-Answers,kansiris_Angular-Interview-Questions-Answers.png,kansiris_Angular-Interview-Questions-Answers.png,0.31438386
kerollesroshdi_Cima-,kerollesroshdi_Cima-.png,kerollesroshdi_Cima-.png,0.3082875
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking.png,kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking.png,0.26661038
kpantos_Azure-How-To,kpantos_Azure-How-To.png,kpantos_Azure-How-To.png,0.2430315
krishnaprasadkv_Linux-Commands,krishnaprasadkv_Linux-Commands.jpg,krishnaprasadkv_Linux-Commands.png,0.13671315
kryptokrauts_ae-prediction-cards,kryptokrauts_ae-prediction-cards.png,kryptokrauts_ae-prediction-cards.png,0.23058176
kubescape_host-scanner,kubescape_host-scanner.png,kubescape_host-scanner.png,0.14632916
kzh_noob,kzh_noob.png,kzh_noob.png,0.27458525
laziestcoder_Budget_App_JS,laziestcoder_Budget_App_JS.png,laziestcoder_Budget_App_JS.png,0.20089227
leekoko_Java-Web,leekoko_Java-Web.png,leekoko_Java-Web.png,0.24586838
leopardslab_gocloud,leopardslab_gocloud.jpg,leopardslab_gocloud.png,0.40713215
libremfg_getting-started,libremfg_getting-started.png,libremfg_getting-started.png,0.22100574
linhao1998_ChatGPTClient,linhao1998_ChatGPTClient.png,linhao1998_ChatGPTClient.png,0.23480743
little-hands_webdbpress-2019-10-ddd,little-hands_webdbpress-2019-10-ddd.png,little-hands_webdbpress-2019-10-ddd.png,0.41723382
liyangbing_rocketmq-http-gateway,liyangbing_rocketmq-http-gateway.jpg,liyangbing_rocketmq-http-gateway.png,0.33471012
lkmSasanga_fas-web-app,lkmSasanga_fas-web-app.png,lkmSasanga_fas-web-app.png,0.37188852
lkravi_kube8aws,lkravi_kube8aws.png,lkravi_kube8aws.png,0.22170126
llvm_torch-mlir,llvm_torch-mlir.png,llvm_torch-mlir.png,0.3221177
lovasoa_SuperLogger,lovasoa_SuperLogger.png,lovasoa_SuperLogger.png,0.44895232
lowes_auditor,lowes_auditor.png,lowes_auditor.png,0.38898468
lowtalkers_escape-reality,lowtalkers_escape-reality.png,lowtalkers_escape-reality.png,0.19162321
lubkoKuzenko_FE-Interview-Questions,lubkoKuzenko_FE-Interview-Questions.png,lubkoKuzenko_FE-Interview-Questions.png,0.41490877
lvyahui8_http-proxy,lvyahui8_http-proxy.jpg,lvyahui8_http-proxy.png,0.3735062
madderle_Capstone-Realtime-Streaming-Analytics,madderle_Capstone-Realtime-Streaming-Analytics.png,madderle_Capstone-Realtime-Streaming-Analytics.png,0.23182821
marekq_rss-lambda,marekq_rss-lambda.png,marekq_rss-lambda.png,0.25630367
marklogic_cloud-enablement-aws,marklogic_cloud-enablement-aws.png,marklogic_cloud-enablement-aws.png,0.37278444
marmarek_qubes-app-u2f,marmarek_qubes-app-u2f.png,marmarek_qubes-app-u2f.png,0.2882079
mateuseap_apache-airflow,mateuseap_apache-airflow.png,mateuseap_apache-airflow.png,0.1385659
matrix-io_matrix-malos-zwave,matrix-io_matrix-malos-zwave.png,matrix-io_matrix-malos-zwave.png,0.26227856
matryx_MatryxPlatform,matryx_MatryxPlatform.png,matryx_MatryxPlatform.png,0.36629146
mbotarro_unijobs,mbotarro_unijobs.png,mbotarro_unijobs.png,0.33106273
mcuking_offline-package-webpack-plugin,mcuking_offline-package-webpack-plugin.png,mcuking_offline-package-webpack-plugin.png,0.30269706
mebaysan_Modern-Data-Architecture,mebaysan_Modern-Data-Architecture.png,mebaysan_Modern-Data-Architecture.png,0.25506097
medlab_320-online-prototype,medlab_320-online-prototype.png,medlab_320-online-prototype.png,0.36883765
mendhak_gpslogger,mendhak_gpslogger.png,mendhak_gpslogger.png,0.3178972
michaelsrichter_azure.owasp,michaelsrichter_azure.owasp.jpg,michaelsrichter_azure.owasp.png,0.17380089
microsoft_azure-realtime-fraud-detection,microsoft_azure-realtime-fraud-detection.png,microsoft_azure-realtime-fraud-detection.png,0.3299346
