filename,image1,image2,vgg16_cosine_similarity
UBC-CIC_Student-Connect-App,UBC-CIC_Student-Connect-App.png,UBC-CIC_Student-Connect-App.png,0.29590786
UnoSD_UnoCash,UnoSD_UnoCash.png,UnoSD_UnoCash.png,0.40577638
UoA-eResearch_hub-stack,UoA-eResearch_hub-stack.png,UoA-eResearch_hub-stack.png,0.19485188
WeBankFinTech_DeFiBus,WeBankFinTech_DeFiBus.png,WeBankFinTech_DeFiBus.png,0.23761052
XenitAB_git-auth-proxy,XenitAB_git-auth-proxy.png,XenitAB_git-auth-proxy.png,0.3083226
Xsidelight_flutter_interview_questions,Xsidelight_flutter_interview_questions.png,Xsidelight_flutter_interview_questions.png,0.3611251
YW-Ma_Algorithms-Visualizer,YW-Ma_Algorithms-Visualizer.jpg,YW-Ma_Algorithms-Visualizer.png,0.38213694
YashwantChauhan_SDL,YashwantChauhan_SDL.PNG,YashwantChauhan_SDL.png,0.38818067
ZID-Automat_Controller-ZIDAutomat,ZID-Automat_Controller-ZIDAutomat.png,ZID-Automat_Controller-ZIDAutomat.png,0.18663663
abel-gr_warehouse-robot,abel-gr_warehouse-robot.png,abel-gr_warehouse-robot.png,0.40668005
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws.jpg,adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws.png,0.15064144
afonsocastro_larcc_interface,afonsocastro_larcc_interface.png,afonsocastro_larcc_interface.png,0.39587593
alanchn31_Movalytics-Data-Warehouse,alanchn31_Movalytics-Data-Warehouse.PNG,alanchn31_Movalytics-Data-Warehouse.png,0.40004933
alexandredev3_nodejs-clean-architeture,alexandredev3_nodejs-clean-architeture.jpg,alexandredev3_nodejs-clean-architeture.png,0.22639412
alextanhongpin_node-rest,alextanhongpin_node-rest.png,alextanhongpin_node-rest.png,0.1543054
alfredcs_immersion_day_labs,alfredcs_immersion_day_labs.png,alfredcs_immersion_day_labs.png,0.21997458
aliyun_packagist-mirror,aliyun_packagist-mirror.png,aliyun_packagist-mirror.png,0.24274868
allegroai_clearml-agent,allegroai_clearml-agent.png,allegroai_clearml-agent.png,0.5006935
andersonkmi_credit-card-bindb-service-aws,andersonkmi_credit-card-bindb-service-aws.jpg,andersonkmi_credit-card-bindb-service-aws.png,0.16042137
andrempmattos_harsh-payload,andrempmattos_harsh-payload.png,andrempmattos_harsh-payload.png,0.43218935
anjuchamantha_EMonitor,anjuchamantha_EMonitor.png,anjuchamantha_EMonitor.png,0.2365436
ankithans_codeX,ankithans_codeX.png,ankithans_codeX.png,0.39585125
annashres_CustomerBot,annashres_CustomerBot.jpg,annashres_CustomerBot.png,0.29984772
anvasquezre_sabiduria_asegurada_experiments,anvasquezre_sabiduria_asegurada_experiments.png,anvasquezre_sabiduria_asegurada_experiments.png,0.39066166
apache_apisix-dashboard,apache_apisix-dashboard.png,apache_apisix-dashboard.png,0.21876425
apigee_consumer-data-standards-au,apigee_consumer-data-standards-au.png,apigee_consumer-data-standards-au.png,0.40258384
argrecsys_argael,argrecsys_argael.png,argrecsys_argael.png,0.24505913
arkaneshiro_Sound-Zone,arkaneshiro_Sound-Zone.png,arkaneshiro_Sound-Zone.png,0.30233705
ashavijit_Face-Find,ashavijit_Face-Find.png,ashavijit_Face-Find.png,0.36366808
aurelien-m_raspberrypi-rustpy,aurelien-m_raspberrypi-rustpy.png,aurelien-m_raspberrypi-rustpy.png,0.10917604
avarghesein_ActiveX.NET,avarghesein_ActiveX.NET.jpg,avarghesein_ActiveX.NET.png,0.3348863
aws-solutions_automated-security-response-on-aws,aws-solutions_automated-security-response-on-aws.png,aws-solutions_automated-security-response-on-aws.png,0.42417002
aws-solutions_iot-device-simulator,aws-solutions_iot-device-simulator.png,aws-solutions_iot-device-simulator.png,0.14902216
awslabs_benchmark-ai,awslabs_benchmark-ai.png,awslabs_benchmark-ai.png,0.32967448
azuregomez_SecurePaaS,azuregomez_SecurePaaS.png,azuregomez_SecurePaaS.png,0.2604245
badr42_oke_A1,badr42_oke_A1.png,badr42_oke_A1.png,0.27791584
balajich_resilience4j-helloworld,balajich_resilience4j-helloworld.png,balajich_resilience4j-helloworld.png,0.30327028
ballerina-platform_asyncapi-tools,ballerina-platform_asyncapi-tools.jpg,ballerina-platform_asyncapi-tools.png,0.29178804
batatero_arquiteturaPHP00,batatero_arquiteturaPHP00.jpg,batatero_arquiteturaPHP00.png,0.38595957
becloudway_serverless-data-pipeline,becloudway_serverless-data-pipeline.png,becloudway_serverless-data-pipeline.png,0.25730038
beston123_Tarzan,beston123_Tarzan.png,beston123_Tarzan.png,0.14910781
bianjieai_tibc,bianjieai_tibc.png,bianjieai_tibc.png,0.35854816
blentle_hikarikeeper,blentle_hikarikeeper.png,blentle_hikarikeeper.png,0.19270182
blockchain-signaling-system_bloss-core,blockchain-signaling-system_bloss-core.png,blockchain-signaling-system_bloss-core.png,0.20662063
bluekiri_mlab,bluekiri_mlab.png,bluekiri_mlab.png,0.3328399
boot2podman_machine,boot2podman_machine.png,boot2podman_machine.png,0.1660741
brightzheng100_instana-handson-labs,brightzheng100_instana-handson-labs.jpg,brightzheng100_instana-handson-labs.png,0.2784418
btcpayserver_btcpayserver-doc,btcpayserver_btcpayserver-doc.png,btcpayserver_btcpayserver-doc.png,0.30267167
calmato_gran-book,calmato_gran-book.jpeg,calmato_gran-book.png,0.24033928
cap-ntu_Video-to-Retail-Platform,cap-ntu_Video-to-Retail-Platform.jpg,cap-ntu_Video-to-Retail-Platform.png,0.33308083
caraml-dev_turing,caraml-dev_turing.png,caraml-dev_turing.png,0.27684182
castle-finance_vault-transaction-indexer,castle-finance_vault-transaction-indexer.png,castle-finance_vault-transaction-indexer.png,0.19130427
chaitin_veinmind-tools,chaitin_veinmind-tools.png,chaitin_veinmind-tools.png,0.48498583
chirgjin_track-my-events,chirgjin_track-my-events.png,chirgjin_track-my-events.png,0.2698775
chrispiro_deploy_plotly_app_on_gcp,chrispiro_deploy_plotly_app_on_gcp.png,chrispiro_deploy_plotly_app_on_gcp.png,0.29710042
chsakell_planet-scale-azure,chsakell_planet-scale-azure.png,chsakell_planet-scale-azure.png,0.16232616
clemgbld_blog_back_office,clemgbld_blog_back_office.png,clemgbld_blog_back_office.png,0.33242482
codahale_sneaker,codahale_sneaker.png,codahale_sneaker.png,0.25958693
codestates_BEB-05-LeeSea,codestates_BEB-05-LeeSea.jpg,codestates_BEB-05-LeeSea.png,0.26795936
cordon-thiago_airflow-spark,cordon-thiago_airflow-spark.png,cordon-thiago_airflow-spark.png,0.3745131
coverage-robot_core,coverage-robot_core.jpg,coverage-robot_core.png,0.3264687
danielfm_prometheus-for-developers,danielfm_prometheus-for-developers.png,danielfm_prometheus-for-developers.png,0.3472786
darrenyao87_tnn-models,darrenyao87_tnn-models.jpg,darrenyao87_tnn-models.png,0.35719115
david3107_squatm3gator,david3107_squatm3gator.png,david3107_squatm3gator.png,0.2520632
davidlandry93_glo4001,davidlandry93_glo4001.png,davidlandry93_glo4001.png,0.16492683
de1ux_statlord,de1ux_statlord.png,de1ux_statlord.png,0.39479738
decentraland_catalyst,decentraland_catalyst.png,decentraland_catalyst.png,0.36258918
dich1_bookshelf-web,dich1_bookshelf-web.png,dich1_bookshelf-web.png,0.3303364
doitintl_banias,doitintl_banias.png,doitintl_banias.png,0.31586677
domingo1021_Bunny-code,domingo1021_Bunny-code.png,domingo1021_Bunny-code.png,0.3449613
dowjones_hammer,dowjones_hammer.png,dowjones_hammer.png,0.34257114
dsc-sookmyung_2023-mention-all-SolutionChallenge,dsc-sookmyung_2023-mention-all-SolutionChallenge.png,dsc-sookmyung_2023-mention-all-SolutionChallenge.png,0.31804872
dspace-group_simphera-reference-architecture-azure,dspace-group_simphera-reference-architecture-azure.png,dspace-group_simphera-reference-architecture-azure.png,0.28243518
duanfuxiang0_MysqlMigrationTool,duanfuxiang0_MysqlMigrationTool.jpg,duanfuxiang0_MysqlMigrationTool.png,0.2481144
dwt0317_Search_Adserver,dwt0317_Search_Adserver.png,dwt0317_Search_Adserver.png,0.27367777
dylanvanh_MunchOut,dylanvanh_MunchOut.png,dylanvanh_MunchOut.png,0.30682194
eProsima_FIWARE-SH,eProsima_FIWARE-SH.png,eProsima_FIWARE-SH.png,0.20538688
eProsima_Integration-Service,eProsima_Integration-Service.png,eProsima_Integration-Service.png,0.10713744
ebu_PlugIt,ebu_PlugIt.png,ebu_PlugIt.png,0.29399252
elpapi42_deep-deblurring,elpapi42_deep-deblurring.png,elpapi42_deep-deblurring.png,0.2733804
emreturgutce_stock-management,emreturgutce_stock-management.png,emreturgutce_stock-management.png,0.30244017
eqbal_CarND_Capstone_CarX,eqbal_CarND_Capstone_CarX.png,eqbal_CarND_Capstone_CarX.png,0.26137614
ertis-research_lwm2m-blockchain,ertis-research_lwm2m-blockchain.png,ertis-research_lwm2m-blockchain.png,0.28232253
ev2900_OpenSearch_Dashboard_Nginx_Proxy,ev2900_OpenSearch_Dashboard_Nginx_Proxy.png,ev2900_OpenSearch_Dashboard_Nginx_Proxy.png,0.28722036
exmgr_GatewayXM,exmgr_GatewayXM.png,exmgr_GatewayXM.png,0.2732337
fdrennan_ndexr-platform,fdrennan_ndexr-platform.png,fdrennan_ndexr-platform.png,0.14641923
fecgov_fec-eregs,fecgov_fec-eregs.png,fecgov_fec-eregs.png,0.34743232
florianhoehn_sf-apex-rest-api,florianhoehn_sf-apex-rest-api.png,florianhoehn_sf-apex-rest-api.png,0.45730954
fredrikhgrelland_data-mesh,fredrikhgrelland_data-mesh.png,fredrikhgrelland_data-mesh.png,0.34059483
freenowtech_AndroidCI,freenowtech_AndroidCI.png,freenowtech_AndroidCI.png,0.21809077
gabrielfarah_OpenHub,gabrielfarah_OpenHub.png,gabrielfarah_OpenHub.png,0.1478889
gaiax_fLibra,gaiax_fLibra.png,gaiax_fLibra.png,0.32995498
gapfish_deployer,gapfish_deployer.jpg,gapfish_deployer.png,0.12954497
gcba-iris_iris,gcba-iris_iris.png,gcba-iris_iris.png,0.12228489
gdsc-ys_mlops,gdsc-ys_mlops.png,gdsc-ys_mlops.png,0.3191384
geovanegodoi_MicroServicesPOC,geovanegodoi_MicroServicesPOC.png,geovanegodoi_MicroServicesPOC.png,0.16318995
googleinterns_typescript-flag-upgrade,googleinterns_typescript-flag-upgrade.png,googleinterns_typescript-flag-upgrade.png,0.08443493
gpsnmeajp_VirtualMotionTracker,gpsnmeajp_VirtualMotionTracker.png,gpsnmeajp_VirtualMotionTracker.png,0.24539566
gray-panda_grayrepo,gray-panda_grayrepo.jpg,gray-panda_grayrepo.png,0.26807523
greatfarmer_fifarm,greatfarmer_fifarm.png,greatfarmer_fifarm.png,0.40922713
gregoryjohnsonjg6_angular-dotnet-core-docker,gregoryjohnsonjg6_angular-dotnet-core-docker.png,gregoryjohnsonjg6_angular-dotnet-core-docker.png,0.27528298
gustavung_Graphrec,gustavung_Graphrec.png,gustavung_Graphrec.png,0.41947615
hamzatugrul_surl,hamzatugrul_surl.PNG,hamzatugrul_surl.png,0.38484848
heli-os_member-invitation-java-springboot,heli-os_member-invitation-java-springboot.png,heli-os_member-invitation-java-springboot.png,0.4211586
hex-js_nodejs-hexagonal-boilerplate-ts,hex-js_nodejs-hexagonal-boilerplate-ts.png,hex-js_nodejs-hexagonal-boilerplate-ts.png,0.28771937
hotshot07_distributed_systems,hotshot07_distributed_systems.png,hotshot07_distributed_systems.png,0.256442
hrchlhck_k8s-bigdata,hrchlhck_k8s-bigdata.png,hrchlhck_k8s-bigdata.png,0.20855767
hyeonsangjeon_AWS-LLM-SageMaker,hyeonsangjeon_AWS-LLM-SageMaker.png,hyeonsangjeon_AWS-LLM-SageMaker.png,0.37536883
hyeonsangjeon_youtube-dl-nas,hyeonsangjeon_youtube-dl-nas.png,hyeonsangjeon_youtube-dl-nas.png,0.277259
hyper-prog_hasses,hyper-prog_hasses.png,hyper-prog_hasses.png,0.43704194
hypertrack_live-app-android,hypertrack_live-app-android.png,hypertrack_live-app-android.png,0.3257156
i5ting_stuq-koa,i5ting_stuq-koa.png,i5ting_stuq-koa.png,0.2879145
ibm-hyperknowledge_hklib,ibm-hyperknowledge_hklib.jpg,ibm-hyperknowledge_hklib.png,0.26464868
iceland2k14_Kangrand,iceland2k14_Kangrand.jpg,iceland2k14_Kangrand.png,0.24437177
icoxfog417_karura,icoxfog417_karura.PNG,icoxfog417_karura.png,0.2649896
imamabdulazis_FlutterCleanArchitecture,imamabdulazis_FlutterCleanArchitecture.png,imamabdulazis_FlutterCleanArchitecture.png,0.21876657
ingeniala_heybluekata,ingeniala_heybluekata.png,ingeniala_heybluekata.png,0.30616403
inovex_scrumlr.io,inovex_scrumlr.io.png,inovex_scrumlr.io.png,0.27270782
input-output-hk_marlowe-starter-kit,input-output-hk_marlowe-starter-kit.png,input-output-hk_marlowe-starter-kit.png,0.2372039
intel_edge-insights-vision,intel_edge-insights-vision.png,intel_edge-insights-vision.png,0.09541857
itays123_partydeck,itays123_partydeck.png,itays123_partydeck.png,0.20177686
itselavia_edge-computing-platform-for-deep-learning-apps,itselavia_edge-computing-platform-for-deep-learning-apps.png,itselavia_edge-computing-platform-for-deep-learning-apps.png,0.25976872
jes_autopatzer,jes_autopatzer.png,jes_autopatzer.png,0.44213212
jinnerbichler_flash-home,jinnerbichler_flash-home.png,jinnerbichler_flash-home.png,0.13964653
jkahn117_aws-news,jkahn117_aws-news.png,jkahn117_aws-news.png,0.48541117
jlhood_retweet-leaderboard,jlhood_retweet-leaderboard.png,jlhood_retweet-leaderboard.png,0.26020682
jquku_Matrix-Chatbot,jquku_Matrix-Chatbot.png,jquku_Matrix-Chatbot.png,0.08855289
jsarcher_zilgraph,jsarcher_zilgraph.png,jsarcher_zilgraph.png,0.43955672
jun108059_Elasticsearch-SpringBoot,jun108059_Elasticsearch-SpringBoot.png,jun108059_Elasticsearch-SpringBoot.png,0.38300145
jzyong_GameServer4g,jzyong_GameServer4g.png,jzyong_GameServer4g.png,0.1352477
kaleidot725_Draft,kaleidot725_Draft.png,kaleidot725_Draft.png,0.2721206
kansiris_Angular-Interview-Questions-Answers,kansiris_Angular-Interview-Questions-Answers.png,kansiris_Angular-Interview-Questions-Answers.png,0.35797644
kerollesroshdi_Cima-,kerollesroshdi_Cima-.png,kerollesroshdi_Cima-.png,0.30854
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking.png,kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking.png,0.34857142
kpantos_Azure-How-To,kpantos_Azure-How-To.png,kpantos_Azure-How-To.png,0.28921854
krishnaprasadkv_Linux-Commands,krishnaprasadkv_Linux-Commands.jpg,krishnaprasadkv_Linux-Commands.png,0.3071074
kryptokrauts_ae-prediction-cards,kryptokrauts_ae-prediction-cards.png,kryptokrauts_ae-prediction-cards.png,0.29248726
kubescape_host-scanner,kubescape_host-scanner.png,kubescape_host-scanner.png,0.18370354
kzh_noob,kzh_noob.png,kzh_noob.png,0.2245847
laziestcoder_Budget_App_JS,laziestcoder_Budget_App_JS.png,laziestcoder_Budget_App_JS.png,0.24899471
leekoko_Java-Web,leekoko_Java-Web.png,leekoko_Java-Web.png,0.27700746
leopardslab_gocloud,leopardslab_gocloud.jpg,leopardslab_gocloud.png,0.2691
libremfg_getting-started,libremfg_getting-started.png,libremfg_getting-started.png,0.14845842
linhao1998_ChatGPTClient,linhao1998_ChatGPTClient.png,linhao1998_ChatGPTClient.png,0.35387146
little-hands_webdbpress-2019-10-ddd,little-hands_webdbpress-2019-10-ddd.png,little-hands_webdbpress-2019-10-ddd.png,0.36764187
liyangbing_rocketmq-http-gateway,liyangbing_rocketmq-http-gateway.jpg,liyangbing_rocketmq-http-gateway.png,0.34685254
lkmSasanga_fas-web-app,lkmSasanga_fas-web-app.png,lkmSasanga_fas-web-app.png,0.36460757
lkravi_kube8aws,lkravi_kube8aws.png,lkravi_kube8aws.png,0.21371293
llvm_torch-mlir,llvm_torch-mlir.png,llvm_torch-mlir.png,0.42680573
lovasoa_SuperLogger,lovasoa_SuperLogger.png,lovasoa_SuperLogger.png,0.34921545
lowes_auditor,lowes_auditor.png,lowes_auditor.png,0.27012134
lowtalkers_escape-reality,lowtalkers_escape-reality.png,lowtalkers_escape-reality.png,0.28978872
lubkoKuzenko_FE-Interview-Questions,lubkoKuzenko_FE-Interview-Questions.png,lubkoKuzenko_FE-Interview-Questions.png,0.35231984
lvyahui8_http-proxy,lvyahui8_http-proxy.jpg,lvyahui8_http-proxy.png,0.32219684
madderle_Capstone-Realtime-Streaming-Analytics,madderle_Capstone-Realtime-Streaming-Analytics.png,madderle_Capstone-Realtime-Streaming-Analytics.png,0.27727348
marekq_rss-lambda,marekq_rss-lambda.png,marekq_rss-lambda.png,0.26786995
marklogic_cloud-enablement-aws,marklogic_cloud-enablement-aws.png,marklogic_cloud-enablement-aws.png,0.31576407
marmarek_qubes-app-u2f,marmarek_qubes-app-u2f.png,marmarek_qubes-app-u2f.png,0.20582771
mateuseap_apache-airflow,mateuseap_apache-airflow.png,mateuseap_apache-airflow.png,0.11697537
