Filename,Rating
UoA-eResearch_hub-stack_comparison.json,8
marekq_rss-lambda_comparison.json,7
rubenbupe_proyectos-data_comparison.json,4
AhmedAbdelGawadFarag_Shams-Personal-Assistant_comparison.json,7
gcba-iris_iris_comparison.json,7
DanNguyenN_CompassUTD_comparison.json,2
codahale_sneaker_comparison.json,7
UnoSD_UnoCash_comparison.json,7
mebaysan_Modern-Data-Architecture_comparison.json,7
andrempmattos_harsh-payload_comparison.json,5
little-hands_webdbpress-2019-10-ddd_comparison.json,7
DecenterApps_ResistanceProtocol_comparison.json,5
nikmis_xentrace-analysis_comparison.json,7
NatalieLouise91_T3A2-Skemi-FrontEnd_comparison.json,6
kansiris_Angular-Interview-Questions-Answers_comparison.json,5
dich1_bookshelf-web_comparison.json,7
EMERIC237_Restaurant-reservation-app_comparison.json,8
alextanhongpin_node-rest_comparison.json,7
mendhak_gpslogger_comparison.json,7
orchsym_runtime_comparison.json,7
NodleCode_n1_comparison.json,8
arkaneshiro_Sound-Zone_comparison.json,6
vishipayyallore_blazorwasm-apim-api-sql-redis_comparison.json,7
qunarcorp_m_adr_qapm_open_source_comparison.json,7
intel_edge-insights-vision_comparison.json,7
FudanOCR_FudanOCR_comparison.json,7
zoolhelmy_ESP8266-Weather-Station_comparison.json,8
duanfuxiang0_MysqlMigrationTool_comparison.json,6
OpiumProtocol_opium-protocol-v2_comparison.json,7
victorshinya_serverless-chatbot_comparison.json,7
hex-js_nodejs-hexagonal-boilerplate-ts_comparison.json,8
jinnerbichler_flash-home_comparison.json,6
lovasoa_SuperLogger_comparison.json,8
EOS-Nation_dfuse-docs_comparison.json,7
apache_apisix-dashboard_comparison.json,7
medlab_320-online-prototype_comparison.json,8
padok-team_dojo-terraform-aws-security_comparison.json,5
fdrennan_ndexr-platform_comparison.json,7
badr42_oke_A1_comparison.json,7
staples-sparx_Wonko_comparison.json,7
Activiti_activiti-7-developers-guide_comparison.json,7
matrix-io_matrix-malos-zwave_comparison.json,7
onprem_foundry_comparison.json,7
greatfarmer_fifarm_comparison.json,6
abel-gr_warehouse-robot_comparison.json,5
DJMcK_aws-lake-training_comparison.json,7
alfredcs_immersion_day_labs_comparison.json,7
heli-os_member-invitation-java-springboot_comparison.json,7
ShiftLeftSecurity_traceleft_comparison.json,5
tamu-datathon-org_galaxy_comparison.json,7
mateuseap_apache-airflow_comparison.json,8
iceland2k14_Kangrand_comparison.json,7
mrubash1_trainspotting_comparison.json,7
ev2900_OpenSearch_Dashboard_Nginx_Proxy_comparison.json,7
dwt0317_Search_Adserver_comparison.json,7
mxaviersmp_spotify-tracker_comparison.json,7
Xsidelight_flutter_interview_questions_comparison.json,6
gaiax_fLibra_comparison.json,7
SpektraSystems_CloudLabs-Azure_comparison.json,5
eProsima_Integration-Service_comparison.json,7
alexprut_earth-defender_comparison.json,6
Melacon_WirelessTransportEmulator_comparison.json,7
OpenIPC_motors_comparison.json,6
itays123_partydeck_comparison.json,7
rackerlabs_scantron_comparison.json,8
ut-ims-robotics_robotont_comparison.json,8
miztiik_aws-real-time-use-cases_comparison.json,7
hyeonsangjeon_AWS-LLM-SageMaker_comparison.json,8
imamabdulazis_FlutterCleanArchitecture_comparison.json,7
nforge_devnote_comparison.json,7
cap-ntu_Video-to-Retail-Platform_comparison.json,5
SV-97_HumanResourceMachine_comparison.json,8
victor369basu_Real-time-stock-market-prediction_comparison.json,8
mincloud1501_MSA_miniProject_comparison.json,8
decentraland_catalyst_comparison.json,7
icoxfog417_karura_comparison.json,8
pgrignaffini_AlgoCrowd_comparison.json,7
azuregomez_SecurePaaS_comparison.json,7
CMUChimpsLab_Peekaboo_comparison.json,5
NicoJuicy_Airline-Microservices_comparison.json,8
Taymindis_fcgi-function_comparison.json,7
alexandredev3_nodejs-clean-architeture_comparison.json,5
oracle-quickstart_oci-confluent_comparison.json,8
Connor1996_Pokemon_comparison.json,6
kryptokrauts_ae-prediction-cards_comparison.json,7
zmyzheng_TweetMap_comparison.json,3
FAC10_week4-jajascript_comparison.json,8
caraml-dev_turing_comparison.json,6
kubescape_host-scanner_comparison.json,8
chaitin_veinmind-tools_comparison.json,7
zeromicro_zero-doc_comparison.json,7
IBM_cognos-analytics-to-visualize-business-data_comparison.json,7
takoko55_LectureLens_comparison.json,8
Nishu0_anime_nft_marketplace_comparison.json,7
quasirsg_Henry-M3_comparison.json,6
OpenRoberta_robertalab-ev3dev_comparison.json,7
spagnuolocarmine_serverless-computing-for-iot_comparison.json,7
thill_kafkacap_comparison.json,7
Cpanchal1_Chatbot101-with-AWS-Lambda_comparison.json,6
Fintan-contents_case-studies_comparison.json,8
awslabs_benchmark-ai_comparison.json,5
swir-rs_swir_comparison.json,8
hyeonsangjeon_youtube-dl-nas_comparison.json,7
madderle_Capstone-Realtime-Streaming-Analytics_comparison.json,7
gray-panda_grayrepo_comparison.json,8
gabrielfarah_OpenHub_comparison.json,7
shinesolutions_sitechecker-slackbot_comparison.json,8
oovk_dataengg-covid19-aws_comparison.json,7
boot2podman_machine_comparison.json,7
thangchung_practical-dapr_comparison.json,7
leopardslab_gocloud_comparison.json,4
ArnBaudzus_FluxSurfer_comparison.json,3
GoogleCloudPlatform_gke-pubsub-websocket-adapter_comparison.json,7
exmgr_GatewayXM_comparison.json,3
avarghesein_ActiveX.NET_comparison.json,7
Resurgence-VM-Development_Resurgence_comparison.json,7
geovanegodoi_MicroServicesPOC_comparison.json,8
SimonLdj_hypnolog-server_comparison.json,8
clemgbld_blog_back_office_comparison.json,5
gapfish_deployer_comparison.json,7
JessNah_BeeGreen_comparison.json,6
pacmacro_pm-server-spring_comparison.json,9
bianjieai_tibc_comparison.json,6
yuwen123441_NVMeAutomation_comparison.json,8
IBM_spectrum-protect-sppmon_comparison.json,7
nightingaleproject_Reference-Client_comparison.json,8
darrenyao87_tnn-models_comparison.json,7
Bytom-Community_Bytom-Server_comparison.json,8
batatero_arquiteturaPHP00_comparison.json,7
XenitAB_git-auth-proxy_comparison.json,6
AmnisIO_AmnisIO_comparison.json,6
fredrikhgrelland_data-mesh_comparison.json,8
hamzatugrul_surl_comparison.json,7
TestHaters_ctflow_comparison.json,5
afonsocastro_larcc_interface_comparison.json,7
KuangRD_Autonomous-Driving_comparison.json,7
ballerina-platform_asyncapi-tools_comparison.json,6
unnmdnwb3_dora_comparison.json,7
florianhoehn_sf-apex-rest-api_comparison.json,7
david3107_squatm3gator_comparison.json,6
freenowtech_AndroidCI_comparison.json,7
ingeniala_heybluekata_comparison.json,5
allegroai_clearml-agent_comparison.json,7
lowtalkers_escape-reality_comparison.json,7
CodisLabs_codis_comparison.json,7
IBM_ios-mapkit-indoor-map_comparison.json,7
llvm_torch-mlir_comparison.json,7
eqbal_CarND_Capstone_CarX_comparison.json,7
BoraxTheClean_DevelopmentMachine_comparison.json,7
dspace-group_simphera-reference-architecture-azure_comparison.json,7
WeBankFinTech_DeFiBus_comparison.json,7
dowjones_hammer_comparison.json,7
IBM_logdna-cos_comparison.json,7
michaelsrichter_azure.owasp_comparison.json,5
rinkako_CStoreDBMS_comparison.json,6
turkcellcloud_jupyter-openshift_comparison.json,7
YashwantChauhan_SDL_comparison.json,6
gustavung_Graphrec_comparison.json,8
lowes_auditor_comparison.json,7
kzh_noob_comparison.json,8
googleinterns_typescript-flag-upgrade_comparison.json,8
becloudway_serverless-data-pipeline_comparison.json,7
jun108059_Elasticsearch-SpringBoot_comparison.json,7
numerica-ideas_ni-microservice-nodejs_comparison.json,7
castle-finance_vault-transaction-indexer_comparison.json,6
vectranetworks_AWS-Traffic-Mirroring-Session-Manager_comparison.json,5
kaleidot725_Draft_comparison.json,7
doitintl_banias_comparison.json,8
AndreasM009_AadApiGatekeeper_comparison.json,8
0xMelkor_ethereum-node_comparison.json,7
ibm-hyperknowledge_hklib_comparison.json,3
ParaStation_psmpi_comparison.json,7
krishnaprasadkv_Linux-Commands_comparison.json,7
qaware_cloud-native-weather-javaee_comparison.json,7
IBM_customer-sentiment-on-seller-quality-nlu-cp4d_comparison.json,7
input-output-hk_marlowe-starter-kit_comparison.json,7
teamgram_teamgram-server_comparison.json,8
aurelien-m_raspberrypi-rustpy_comparison.json,7
Luizbrandt_users-crud-salesforce_comparison.json,8
kerollesroshdi_Cima-_comparison.json,7
ZID-Automat_Controller-ZIDAutomat_comparison.json,7
Fenkey_irma_comparison.json,7
linhao1998_ChatGPTClient_comparison.json,7
FPriv_factom-harmony-connect-python-sdk_comparison.json,7
sfujiwara_terraform-google-ai-platform-notification_comparison.json,4
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws_comparison.json,7
mbotarro_unijobs_comparison.json,7
de1ux_statlord_comparison.json,8
annashres_CustomerBot_comparison.json,7
opstree_OT-Microservices-Training_comparison.json,8
UBC-CIC_Student-Connect-App_comparison.json,7
laziestcoder_Budget_App_JS_comparison.json,7
elpapi42_deep-deblurring_comparison.json,7
nrephi_jupyter-spark-hadoop-docker_comparison.json,8
argrecsys_argael_comparison.json,5
liyangbing_rocketmq-http-gateway_comparison.json,7
lkmSasanga_fas-web-app_comparison.json,7
JuliaParallel_DagScheduler.jl_comparison.json,7
balajich_resilience4j-helloworld_comparison.json,7
calmato_gran-book_comparison.json,7
mcuking_offline-package-webpack-plugin_comparison.json,6
beston123_Tarzan_comparison.json,7
minism_hotel_comparison.json,8
aws-solutions_iot-device-simulator_comparison.json,7
whtngus_whtngus.github.io_comparison.json,8
NLP4L_attic-nlp4l_comparison.json,7
hypertrack_live-app-android_comparison.json,8
usds_justice40-tool_comparison.json,3
qnib_qframe_comparison.json,8
chsakell_planet-scale-azure_comparison.json,3
SafeBreach-Labs_hAFL2_comparison.json,8
solenya-group_solenya_comparison.json,6
alanchn31_Movalytics-Data-Warehouse_comparison.json,7
andersonkmi_credit-card-bindb-service-aws_comparison.json,7
YW-Ma_Algorithms-Visualizer_comparison.json,7
anvasquezre_sabiduria_asegurada_experiments_comparison.json,7
danielfm_prometheus-for-developers_comparison.json,6
GoogleCloudPlatform_datacatalog-tag-engine_comparison.json,7
OAID_Tengine_comparison.json,7
i5ting_stuq-koa_comparison.json,6
microsoft_azure-realtime-fraud-detection_comparison.json,7
open-risk_Open_Risk_API_comparison.json,6
NeuralDev-io_arclytics_simcct_comparison.json,7
ankithans_codeX_comparison.json,5
Elkinmt19_feature-hero-ml_comparison.json,6
openshift_configuration-anomaly-detection_comparison.json,7
coverage-robot_core_comparison.json,7
lvyahui8_http-proxy_comparison.json,5
spikecodes_stotra_comparison.json,7
IBM_vpc-flowlogs-log-analysis_comparison.json,7
securesecrets_shadeswap_comparison.json,8
ertis-research_lwm2m-blockchain_comparison.json,8
ra1028_VueFlux_comparison.json,7
philipplackner_IvyWallet-PL_Version_comparison.json,5
jes_autopatzer_comparison.json,7
OpenPSD_modelbank_comparison.json,7
lubkoKuzenko_FE-Interview-Questions_comparison.json,8
SocialGouv_archifiltre-docs_comparison.json,8
davidlandry93_glo4001_comparison.json,7
meshery_meshery_comparison.json,8
dsc-sookmyung_2023-mention-all-SolutionChallenge_comparison.json,7
xydo1990_mlops_zoomcamp_homework_comparison.json,7
jlhood_retweet-leaderboard_comparison.json,8
ndsev_zswag_comparison.json,7
yoshixmk_remarks_comparison.json,7
GoogleCloudPlatform_analytics-componentized-patterns_comparison.json,7
zwt-sdk_zwt_comparison.json,7
