Filename,Rating
IceFireDB_IceFireDB_comparison.json,7
today-real-estate_today-real-estate_front-end_comparison.json,7
kpantos_Azure-How-To_comparison.json,7
shawntabrizi_Ethereum-Twitter-Bounty_comparison.json,6
ruoccofabrizio_azure-open-ai-embeddings-qna_comparison.json,7
gpsnmeajp_VirtualMotionTracker_comparison.json,8
nasa_cFS_comparison.json,8
redbadger_crux_comparison.json,7
blockchain-signaling-system_bloss-core_comparison.json,7
microsoft_covid19-BackToWork_comparison.json,7
onlybakam_reinvent2022-vote-app_comparison.json,6
s-sokolko_smev3_adapter_service_comparison.json,8
eProsima_FIWARE-SH_comparison.json,7
23fa-cpsc490_canyough_comparison.json,6
blentle_hikarikeeper_comparison.json,8
Enterprise-CMCS_macpro-appian-connector_comparison.json,7
UoA-eResearch_hub-stack_comparison.json,7
marekq_rss-lambda_comparison.json,8
rubenbupe_proyectos-data_comparison.json,7
AhmedAbdelGawadFarag_Shams-Personal-Assistant_comparison.json,7
gcba-iris_iris_comparison.json,7
DanNguyenN_CompassUTD_comparison.json,6
codahale_sneaker_comparison.json,7
UnoSD_UnoCash_comparison.json,7
mebaysan_Modern-Data-Architecture_comparison.json,7
andrempmattos_harsh-payload_comparison.json,7
little-hands_webdbpress-2019-10-ddd_comparison.json,7
DecenterApps_ResistanceProtocol_comparison.json,7
nikmis_xentrace-analysis_comparison.json,7
NatalieLouise91_T3A2-Skemi-FrontEnd_comparison.json,5
kansiris_Angular-Interview-Questions-Answers_comparison.json,5
alextanhongpin_node-rest_comparison.json,7
mendhak_gpslogger_comparison.json,8
orchsym_runtime_comparison.json,7
NodleCode_n1_comparison.json,8
arkaneshiro_Sound-Zone_comparison.json,6
vishipayyallore_blazorwasm-apim-api-sql-redis_comparison.json,7
qunarcorp_m_adr_qapm_open_source_comparison.json,7
intel_edge-insights-vision_comparison.json,6
FudanOCR_FudanOCR_comparison.json,7
zoolhelmy_ESP8266-Weather-Station_comparison.json,8
duanfuxiang0_MysqlMigrationTool_comparison.json,7
OpiumProtocol_opium-protocol-v2_comparison.json,7
victorshinya_serverless-chatbot_comparison.json,8
hex-js_nodejs-hexagonal-boilerplate-ts_comparison.json,8
jinnerbichler_flash-home_comparison.json,5
lovasoa_SuperLogger_comparison.json,7
EOS-Nation_dfuse-docs_comparison.json,6
apache_apisix-dashboard_comparison.json,5
medlab_320-online-prototype_comparison.json,8
fdrennan_ndexr-platform_comparison.json,7
badr42_oke_A1_comparison.json,7
staples-sparx_Wonko_comparison.json,7
Activiti_activiti-7-developers-guide_comparison.json,7
greatfarmer_fifarm_comparison.json,6
abel-gr_warehouse-robot_comparison.json,7
DJMcK_aws-lake-training_comparison.json,7
alfredcs_immersion_day_labs_comparison.json,7
heli-os_member-invitation-java-springboot_comparison.json,7
ShiftLeftSecurity_traceleft_comparison.json,6
tamu-datathon-org_galaxy_comparison.json,7
mateuseap_apache-airflow_comparison.json,8
iceland2k14_Kangrand_comparison.json,6
mrubash1_trainspotting_comparison.json,6
dwt0317_Search_Adserver_comparison.json,7
mxaviersmp_spotify-tracker_comparison.json,7
Xsidelight_flutter_interview_questions_comparison.json,6
gaiax_fLibra_comparison.json,7
SpektraSystems_CloudLabs-Azure_comparison.json,7
eProsima_Integration-Service_comparison.json,7
Melacon_WirelessTransportEmulator_comparison.json,7
OpenIPC_motors_comparison.json,7
itays123_partydeck_comparison.json,7
rackerlabs_scantron_comparison.json,6
ut-ims-robotics_robotont_comparison.json,8
miztiik_aws-real-time-use-cases_comparison.json,7
hyeonsangjeon_AWS-LLM-SageMaker_comparison.json,7
imamabdulazis_FlutterCleanArchitecture_comparison.json,7
nforge_devnote_comparison.json,6
cap-ntu_Video-to-Retail-Platform_comparison.json,7
SV-97_HumanResourceMachine_comparison.json,8
victor369basu_Real-time-stock-market-prediction_comparison.json,7
mincloud1501_MSA_miniProject_comparison.json,7
decentraland_catalyst_comparison.json,6
icoxfog417_karura_comparison.json,5
pgrignaffini_AlgoCrowd_comparison.json,7
CMUChimpsLab_Peekaboo_comparison.json,5
NicoJuicy_Airline-Microservices_comparison.json,7
alexandredev3_nodejs-clean-architeture_comparison.json,5
Connor1996_Pokemon_comparison.json,7
kryptokrauts_ae-prediction-cards_comparison.json,8
zmyzheng_TweetMap_comparison.json,8
FAC10_week4-jajascript_comparison.json,7
caraml-dev_turing_comparison.json,6
kubescape_host-scanner_comparison.json,8
chaitin_veinmind-tools_comparison.json,6
zeromicro_zero-doc_comparison.json,6
IBM_cognos-analytics-to-visualize-business-data_comparison.json,7
takoko55_LectureLens_comparison.json,7
Nishu0_anime_nft_marketplace_comparison.json,8
quasirsg_Henry-M3_comparison.json,7
spagnuolocarmine_serverless-computing-for-iot_comparison.json,6
thill_kafkacap_comparison.json,7
Cpanchal1_Chatbot101-with-AWS-Lambda_comparison.json,6
Fintan-contents_case-studies_comparison.json,5
awslabs_benchmark-ai_comparison.json,7
swir-rs_swir_comparison.json,7
hyeonsangjeon_youtube-dl-nas_comparison.json,7
gray-panda_grayrepo_comparison.json,8
gabrielfarah_OpenHub_comparison.json,8
shinesolutions_sitechecker-slackbot_comparison.json,6
oovk_dataengg-covid19-aws_comparison.json,7
boot2podman_machine_comparison.json,8
thangchung_practical-dapr_comparison.json,7
leopardslab_gocloud_comparison.json,9
ArnBaudzus_FluxSurfer_comparison.json,6
GoogleCloudPlatform_gke-pubsub-websocket-adapter_comparison.json,7
exmgr_GatewayXM_comparison.json,7
avarghesein_ActiveX.NET_comparison.json,7
Resurgence-VM-Development_Resurgence_comparison.json,7
geovanegodoi_MicroServicesPOC_comparison.json,8
clemgbld_blog_back_office_comparison.json,7
gapfish_deployer_comparison.json,7
JessNah_BeeGreen_comparison.json,6
pacmacro_pm-server-spring_comparison.json,5
bianjieai_tibc_comparison.json,7
yuwen123441_NVMeAutomation_comparison.json,8
IBM_spectrum-protect-sppmon_comparison.json,7
nightingaleproject_Reference-Client_comparison.json,7
darrenyao87_tnn-models_comparison.json,7
Bytom-Community_Bytom-Server_comparison.json,8
batatero_arquiteturaPHP00_comparison.json,6
XenitAB_git-auth-proxy_comparison.json,7
AmnisIO_AmnisIO_comparison.json,6
fredrikhgrelland_data-mesh_comparison.json,7
hamzatugrul_surl_comparison.json,6
TestHaters_ctflow_comparison.json,6
afonsocastro_larcc_interface_comparison.json,5
KuangRD_Autonomous-Driving_comparison.json,7
ballerina-platform_asyncapi-tools_comparison.json,7
unnmdnwb3_dora_comparison.json,7
florianhoehn_sf-apex-rest-api_comparison.json,8
david3107_squatm3gator_comparison.json,8
freenowtech_AndroidCI_comparison.json,8
ingeniala_heybluekata_comparison.json,5
allegroai_clearml-agent_comparison.json,7
lowtalkers_escape-reality_comparison.json,7
CodisLabs_codis_comparison.json,7
IBM_ios-mapkit-indoor-map_comparison.json,7
llvm_torch-mlir_comparison.json,7
eqbal_CarND_Capstone_CarX_comparison.json,6
BoraxTheClean_DevelopmentMachine_comparison.json,8
dspace-group_simphera-reference-architecture-azure_comparison.json,7
WeBankFinTech_DeFiBus_comparison.json,7
dowjones_hammer_comparison.json,6
IBM_logdna-cos_comparison.json,7
michaelsrichter_azure.owasp_comparison.json,7
rinkako_CStoreDBMS_comparison.json,6
turkcellcloud_jupyter-openshift_comparison.json,7
YashwantChauhan_SDL_comparison.json,6
gustavung_Graphrec_comparison.json,7
lowes_auditor_comparison.json,7
kzh_noob_comparison.json,7
googleinterns_typescript-flag-upgrade_comparison.json,7
becloudway_serverless-data-pipeline_comparison.json,7
jun108059_Elasticsearch-SpringBoot_comparison.json,7
numerica-ideas_ni-microservice-nodejs_comparison.json,7
castle-finance_vault-transaction-indexer_comparison.json,6
vectranetworks_AWS-Traffic-Mirroring-Session-Manager_comparison.json,6
kaleidot725_Draft_comparison.json,7
doitintl_banias_comparison.json,8
0xMelkor_ethereum-node_comparison.json,7
ibm-hyperknowledge_hklib_comparison.json,8
ParaStation_psmpi_comparison.json,7
krishnaprasadkv_Linux-Commands_comparison.json,7
IBM_customer-sentiment-on-seller-quality-nlu-cp4d_comparison.json,7
input-output-hk_marlowe-starter-kit_comparison.json,6
teamgram_teamgram-server_comparison.json,7
aurelien-m_raspberrypi-rustpy_comparison.json,7
Luizbrandt_users-crud-salesforce_comparison.json,7
kerollesroshdi_Cima-_comparison.json,7
ZID-Automat_Controller-ZIDAutomat_comparison.json,7
linhao1998_ChatGPTClient_comparison.json,7
FPriv_factom-harmony-connect-python-sdk_comparison.json,7
sfujiwara_terraform-google-ai-platform-notification_comparison.json,6
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws_comparison.json,7
mbotarro_unijobs_comparison.json,7
de1ux_statlord_comparison.json,7
annashres_CustomerBot_comparison.json,8
opstree_OT-Microservices-Training_comparison.json,8
UBC-CIC_Student-Connect-App_comparison.json,7
laziestcoder_Budget_App_JS_comparison.json,7
elpapi42_deep-deblurring_comparison.json,7
nrephi_jupyter-spark-hadoop-docker_comparison.json,8
liyangbing_rocketmq-http-gateway_comparison.json,7
lkmSasanga_fas-web-app_comparison.json,7
JuliaParallel_DagScheduler.jl_comparison.json,7
balajich_resilience4j-helloworld_comparison.json,7
calmato_gran-book_comparison.json,7
inIT-HF_gr-corrsounder_comparison.json,8
mcuking_offline-package-webpack-plugin_comparison.json,5
beston123_Tarzan_comparison.json,6
minism_hotel_comparison.json,8
aws-solutions_iot-device-simulator_comparison.json,7
whtngus_whtngus.github.io_comparison.json,5
NLP4L_attic-nlp4l_comparison.json,7
hypertrack_live-app-android_comparison.json,7
usds_justice40-tool_comparison.json,3
qnib_qframe_comparison.json,8
SafeBreach-Labs_hAFL2_comparison.json,7
solenya-group_solenya_comparison.json,7
alanchn31_Movalytics-Data-Warehouse_comparison.json,7
andersonkmi_credit-card-bindb-service-aws_comparison.json,7
YW-Ma_Algorithms-Visualizer_comparison.json,5
danielfm_prometheus-for-developers_comparison.json,7
OAID_Tengine_comparison.json,7
i5ting_stuq-koa_comparison.json,7
microsoft_azure-realtime-fraud-detection_comparison.json,7
open-risk_Open_Risk_API_comparison.json,7
ankithans_codeX_comparison.json,8
Elkinmt19_feature-hero-ml_comparison.json,7
coverage-robot_core_comparison.json,7
lvyahui8_http-proxy_comparison.json,7
spikecodes_stotra_comparison.json,7
IBM_vpc-flowlogs-log-analysis_comparison.json,7
securesecrets_shadeswap_comparison.json,7
ertis-research_lwm2m-blockchain_comparison.json,7
ra1028_VueFlux_comparison.json,8
philipplackner_IvyWallet-PL_Version_comparison.json,10
jes_autopatzer_comparison.json,7
OpenPSD_modelbank_comparison.json,6
lubkoKuzenko_FE-Interview-Questions_comparison.json,5
davidlandry93_glo4001_comparison.json,3
meshery_meshery_comparison.json,8
dsc-sookmyung_2023-mention-all-SolutionChallenge_comparison.json,7
xydo1990_mlops_zoomcamp_homework_comparison.json,6
jlhood_retweet-leaderboard_comparison.json,8
ndsev_zswag_comparison.json,7
yoshixmk_remarks_comparison.json,6
GoogleCloudPlatform_analytics-componentized-patterns_comparison.json,6
zwt-sdk_zwt_comparison.json,7
