ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
dowjones_hammer,NA,NA,NA,NA,NA,NA
dsc-sookmyung_2023-mention-all-SolutionChallenge,NA,NA,NA,NA,NA,NA
dspace-group_simphera-reference-architecture-azure,NA,NA,NA,NA,NA,NA
duanfuxiang0_MysqlMigrationTool,NA,NA,NA,NA,NA,NA
dwt0317_Search_Adserver,NA,NA,NA,NA,NA,NA
dylanvanh_MunchOut,NA,NA,NA,NA,NA,NA
eProsima_FIWARE-SH,NA,NA,NA,NA,NA,NA
eProsima_Integration-Service,NA,NA,NA,NA,NA,NA
ebu_PlugIt,NA,NA,NA,NA,NA,NA
elloza_Android-Developer-Certification,NA,NA,NA,NA,NA,NA
elpapi42_deep-deblurring,NA,NA,NA,NA,NA,NA
emreturgutce_stock-management,NA,NA,NA,NA,NA,NA
eqbal_CarND_Capstone_CarX,NA,NA,NA,NA,NA,NA
ertis-research_lwm2m-blockchain,NA,NA,NA,NA,NA,NA
ev2900_OpenSearch_Dashboard_Nginx_Proxy,NA,NA,NA,NA,NA,NA
exmgr_GatewayXM,NA,NA,NA,NA,NA,NA
fdrennan_ndexr-platform,NA,NA,NA,NA,NA,NA
fecgov_fec-eregs,NA,NA,NA,NA,NA,NA
florianhoehn_sf-apex-rest-api,NA,NA,NA,NA,NA,NA
fredrikhgrelland_data-mesh,NA,NA,NA,NA,NA,NA
freenowtech_AndroidCI,NA,NA,NA,NA,NA,NA
gabrielfarah_OpenHub,NA,NA,NA,NA,NA,NA
gaiax_fLibra,NA,NA,NA,NA,NA,NA
gapfish_deployer,NA,NA,NA,NA,NA,NA
gcba-iris_iris,NA,NA,NA,NA,NA,NA
gdsc-ys_mlops,0.9566,38.6756,0.0116,0.0000,63.8629,0.0003
geovanegodoi_MicroServicesPOC,NA,NA,NA,NA,NA,NA
googleinterns_typescript-flag-upgrade,NA,NA,NA,NA,NA,NA
gpsnmeajp_VirtualMotionTracker,NA,NA,NA,NA,NA,NA
gray-panda_grayrepo,NA,NA,NA,NA,NA,NA
greatfarmer_fifarm,NA,NA,NA,NA,NA,NA
gregoryjohnsonjg6_angular-dotnet-core-docker,NA,NA,NA,NA,NA,NA
gustavung_Graphrec,NA,NA,NA,NA,NA,NA
hamzatugrul_surl,NA,NA,NA,NA,NA,NA
heli-os_member-invitation-java-springboot,NA,NA,NA,NA,NA,NA
hex-js_nodejs-hexagonal-boilerplate-ts,NA,NA,NA,NA,NA,NA
hotshot07_distributed_systems,NA,NA,NA,NA,NA,NA
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,NA,NA,NA,NA,NA,NA
hyeonsangjeon_youtube-dl-nas,0.9483,38.5003,0.0119,0.0000,61.1281,-0.0004
hyper-prog_hasses,NA,NA,NA,NA,NA,NA
hypertrack_live-app-android,NA,NA,NA,NA,NA,NA
i5ting_stuq-koa,NA,NA,NA,NA,NA,NA
ibm-hyperknowledge_hklib,NA,NA,NA,NA,NA,NA
iceland2k14_Kangrand,NA,NA,NA,NA,NA,NA
icoxfog417_karura,NA,NA,NA,NA,NA,NA
imamabdulazis_FlutterCleanArchitecture,0.8388,33.4953,0.0211,0.0000,53.7325,0.0004
inIT-HF_gr-corrsounder,NA,NA,NA,NA,NA,NA
ingeniala_heybluekata,NA,NA,NA,NA,NA,NA
inovex_scrumlr.io,NA,NA,NA,NA,NA,NA
input-output-hk_marlowe-starter-kit,NA,NA,NA,NA,NA,NA
intel_edge-insights-vision,NA,NA,NA,NA,NA,NA
itays123_partydeck,NA,NA,NA,NA,NA,NA
itselavia_edge-computing-platform-for-deep-learning-apps,NA,NA,NA,NA,NA,NA
jes_autopatzer,NA,NA,NA,NA,NA,NA
jinnerbichler_flash-home,NA,NA,NA,NA,NA,NA
jkahn117_aws-news,NA,NA,NA,NA,NA,NA
jlhood_retweet-leaderboard,NA,NA,NA,NA,NA,NA
jquku_Matrix-Chatbot,NA,NA,NA,NA,NA,NA
jsarcher_zilgraph,NA,NA,NA,NA,NA,NA
jun108059_Elasticsearch-SpringBoot,NA,NA,NA,NA,NA,NA
jzyong_GameServer4g,NA,NA,NA,NA,NA,NA
kaleidot725_Draft,NA,NA,NA,NA,NA,NA
kansiris_Angular-Interview-Questions-Answers,0.9314,38.3064,0.0121,89.9671,57.8649,0.0006
kerollesroshdi_Cima-,NA,NA,NA,NA,NA,NA
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9519,38.0317,0.0125,0.0000,60.5882,-0.0001
kpantos_Azure-How-To,NA,NA,NA,NA,NA,NA
krishnaprasadkv_Linux-Commands,0.9443,38.3033,0.0119,89.9446,57.1779,-0.0004
kryptokrauts_ae-prediction-cards,0.9355,38.0789,0.0124,0.0000,58.8073,0.0001
kubescape_host-scanner,NA,NA,NA,NA,NA,NA
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,NA,NA,NA,NA,NA,NA
leekoko_Java-Web,0.9359,36.8265,0.0143,89.9695,59.8799,0.0002
leopardslab_gocloud,NA,NA,NA,NA,NA,NA
libremfg_getting-started,NA,NA,NA,NA,NA,NA
linhao1998_ChatGPTClient,NA,NA,NA,NA,NA,NA
little-hands_webdbpress-2019-10-ddd,NA,NA,NA,NA,NA,NA
liyangbing_rocketmq-http-gateway,NA,NA,NA,NA,NA,NA
lkmSasanga_fas-web-app,NA,NA,NA,NA,NA,NA
lkravi_kube8aws,0.9198,36.9849,0.0140,0.0000,62.2106,0.0004
llvm_torch-mlir,NA,NA,NA,NA,NA,NA
lovasoa_SuperLogger,NA,NA,NA,NA,NA,NA
lowes_auditor,NA,NA,NA,NA,NA,NA
lowtalkers_escape-reality,NA,NA,NA,NA,NA,NA
lubkoKuzenko_FE-Interview-Questions,NA,NA,NA,NA,NA,NA
lvyahui8_http-proxy,0.8105,33.3511,0.0211,0.0000,57.1603,0.0006
madderle_Capstone-Realtime-Streaming-Analytics,NA,NA,NA,NA,NA,NA
marekq_rss-lambda,NA,NA,NA,NA,NA,NA
marklogic_cloud-enablement-aws,NA,NA,NA,NA,NA,NA
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,NA,NA,NA,NA,NA,NA
matrix-io_matrix-malos-zwave,NA,NA,NA,NA,NA,NA
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,NA,NA,NA,NA,NA,NA
mcuking_offline-package-webpack-plugin,NA,NA,NA,NA,NA,NA
mebaysan_Modern-Data-Architecture,NA,NA,NA,NA,NA,NA
medlab_320-online-prototype,NA,NA,NA,NA,NA,NA
mendhak_gpslogger,NA,NA,NA,NA,NA,NA
meshery_meshery,NA,NA,NA,NA,NA,NA
michaelsrichter_azure.owasp,NA,NA,NA,NA,NA,NA
microsoft_azure-realtime-fraud-detection,0.9248,37.1494,0.0138,0.0000,58.1826,0.0011
microsoft_covid19-BackToWork,NA,NA,NA,NA,NA,NA
mincloud1501_MSA_miniProject,NA,NA,NA,NA,NA,NA
minism_hotel,NA,NA,NA,NA,NA,NA
miztiik_aws-real-time-use-cases,NA,NA,NA,NA,NA,NA
mrubash1_trainspotting,NA,NA,NA,NA,NA,NA
mxaviersmp_spotify-tracker,NA,NA,NA,NA,NA,NA
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,NA,NA,NA,NA,NA,NA
nforge_devnote,NA,NA,NA,NA,NA,NA
nightingaleproject_Reference-Client,NA,NA,NA,NA,NA,NA
nikmis_xentrace-analysis,NA,NA,NA,NA,NA,NA
nrephi_jupyter-spark-hadoop-docker,NA,NA,NA,NA,NA,NA
numerica-ideas_ni-microservice-nodejs,NA,NA,NA,NA,NA,NA
odh-labs_predictive-maint,NA,NA,NA,NA,NA,NA
onlybakam_reinvent2022-vote-app,NA,NA,NA,NA,NA,NA
onprem_foundry,NA,NA,NA,NA,NA,NA
oovk_dataengg-covid19-aws,NA,NA,NA,NA,NA,NA
open-risk_Open_Risk_API,NA,NA,NA,NA,NA,NA
openshift_configuration-anomaly-detection,NA,NA,NA,NA,NA,NA
opstree_OT-Microservices-Training,NA,NA,NA,NA,NA,NA
oracle-quickstart_oci-confluent,NA,NA,NA,NA,NA,NA
oracle-quickstart_oci-jenkins,0.9306,37.7605,0.0129,0.0000,60.0127,0.0009
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,NA,NA,NA,NA,NA,NA
padok-team_dojo-terraform-aws-security,NA,NA,NA,NA,NA,NA
pagopa_pn-infra,0.9275,37.9723,0.0126,0.0000,59.6931,0.0002
pau-minoves_jseats,0.8528,33.0430,0.0223,0.0000,57.7211,-0.0005
pgrignaffini_AlgoCrowd,NA,NA,NA,NA,NA,NA
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,NA,NA,NA,NA,NA,NA
qnib_qframe,NA,NA,NA,NA,NA,NA
quasirsg_Henry-M3,NA,NA,NA,NA,NA,NA
qunarcorp_m_adr_qapm_open_source,NA,NA,NA,NA,NA,NA
ra1028_VueFlux,NA,NA,NA,NA,NA,NA
rackerlabs_scantron,NA,NA,NA,NA,NA,NA
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,NA,NA,NA,NA,NA,NA
rubenbupe_proyectos-data,NA,NA,NA,NA,NA,NA
ruoccofabrizio_azure-open-ai-embeddings-qna,NA,NA,NA,NA,NA,NA
s-sokolko_smev3_adapter_service,NA,NA,NA,NA,NA,NA
securesecrets_shadeswap,NA,NA,NA,NA,NA,NA
serverdevcamp_camp4_quadcore,NA,NA,NA,NA,NA,NA
sfujiwara_terraform-google-ai-platform-notification,NA,NA,NA,NA,NA,NA
shawntabrizi_Ethereum-Twitter-Bounty,NA,NA,NA,NA,NA,NA
shinesolutions_sitechecker-slackbot,NA,NA,NA,NA,NA,NA
solenya-group_solenya,NA,NA,NA,NA,NA,NA
spagnuolocarmine_serverless-computing-for-iot,NA,NA,NA,NA,NA,NA
spikecodes_stotra,NA,NA,NA,NA,NA,NA
staples-sparx_Wonko,NA,NA,NA,NA,NA,NA
sugarlabs_musicblocks-v4-lib,NA,NA,NA,NA,NA,NA
sup2is_e-commerce-project,NA,NA,NA,NA,NA,NA
swir-rs_swir,NA,NA,NA,NA,NA,NA
takoko55_LectureLens,NA,NA,NA,NA,NA,NA
tamu-datathon-org_galaxy,NA,NA,NA,NA,NA,NA
tarhses_esp-alarm-clock,NA,NA,NA,NA,NA,NA
teamgram_teamgram-server,NA,NA,NA,NA,NA,NA
terrenjpeterson_javawatch,NA,NA,NA,NA,NA,NA
thangchung_practical-dapr,NA,NA,NA,NA,NA,NA
thill_kafkacap,NA,NA,NA,NA,NA,NA
today-real-estate_today-real-estate_front-end,NA,NA,NA,NA,NA,NA
turkcellcloud_jupyter-openshift,NA,NA,NA,NA,NA,NA
unnmdnwb3_dora,NA,NA,NA,NA,NA,NA
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,NA,NA,NA,NA,NA,NA
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,NA,NA,NA,NA,NA,NA
victor369basu_Real-time-stock-market-prediction,NA,NA,NA,NA,NA,NA
victorshinya_serverless-chatbot,NA,NA,NA,NA,NA,NA
vinijmoura_Azure-DevOps,NA,NA,NA,NA,NA,NA
vishipayyallore_blazorwasm-apim-api-sql-redis,NA,NA,NA,NA,NA,NA
whtngus_whtngus.github.io,NA,NA,NA,NA,NA,NA
wso2_chef-apim,NA,NA,NA,NA,NA,NA
xinsongyan_talos_pal_locomotion_slmc,NA,NA,NA,NA,NA,NA
xydo1990_mlops_zoomcamp_homework,NA,NA,NA,NA,NA,NA
yoshixmk_remarks,NA,NA,NA,NA,NA,NA
yuwen123441_NVMeAutomation,NA,NA,NA,NA,NA,NA
zalando-incubator_fabric-gateway,NA,NA,NA,NA,NA,NA
zeromicro_zero-doc,NA,NA,NA,NA,NA,NA
zeropaper_visual-fiha,NA,NA,NA,NA,NA,NA
zmyzheng_TweetMap,NA,NA,NA,NA,NA,NA
zoolhelmy_ESP8266-Weather-Station,NA,NA,NA,NA,NA,NA
zwt-sdk_zwt,NA,NA,NA,NA,NA,NA
